State_Name,StudyYear,_75FCCInfant,_75FCCToddler,_75FCCPreschool,_75CInfant,_75CToddler,_75CPreschool
Alabama,2017,$135.00 ,$135.00 ,$130.00 ,$144.00 ,$144.00 ,$135.00 
Alabama,2018,$141.67 ,$141.67 ,$135.00 ,$149.33 ,$149.33 ,$143.33 
Alabama,2014,$121.00 ,$121.00 ,$110.00 ,$152.00 ,$152.00 ,$135.00 
Alabama,2015,$122.33 ,$122.33 ,$115.00 ,$165.67 ,$165.67 ,$147.33 
Alabama,2016,$123.67 ,$123.67 ,$120.00 ,$179.33 ,$179.33 ,$159.67 
Alabama,2017,$125.00 ,$125.00 ,$125.00 ,$193.00 ,$193.00 ,$172.00 
Alabama,2018,$126.33 ,$130.00 ,$130.00 ,$206.67 ,$206.67 ,$184.33 
Alabama,2014,$121.00 ,$121.00 ,$110.00 ,$152.00 ,$152.00 ,$135.00 
Alabama,2015,$122.33 ,$122.33 ,$115.00 ,$165.67 ,$165.67 ,$147.33 
Alabama,2016,$123.67 ,$123.67 ,$120.00 ,$179.33 ,$179.33 ,$159.67 
Alabama,2017,$125.00 ,$125.00 ,$125.00 ,$193.00 ,$193.00 ,$172.00 
Alabama,2018,$126.33 ,$130.00 ,$130.00 ,$206.67 ,$206.67 ,$184.33 
Alabama,2014,$95.00 ,$95.00 ,$95.00 ,$123.00 ,$123.00 ,$115.00 
Alabama,2015,$96.67 ,$96.67 ,$96.67 ,$123.67 ,$123.67 ,$116.67 
Alabama,2016,$98.33 ,$98.33 ,$98.33 ,$124.33 ,$124.33 ,$118.33 
Alabama,2017,$100.00 ,$100.00 ,$100.00 ,$125.00 ,$125.00 ,$120.00 
Alabama,2018,$101.67 ,$101.67 ,$101.67 ,$125.67 ,$125.67 ,$121.67 
Alabama,2014,$95.00 ,$100.00 ,$100.00 ,$108.00 ,$108.00 ,$100.00 
Alabama,2015,$96.67 ,$100.00 ,$100.00 ,$110.33 ,$110.33 ,$103.33 
Alabama,2016,$98.33 ,$100.00 ,$100.00 ,$112.67 ,$112.67 ,$106.67 
Alabama,2017,$100.00 ,$100.00 ,$100.00 ,$115.00 ,$115.00 ,$110.00 
Alabama,2018,$101.67 ,$101.67 ,$100.00 ,$117.33 ,$117.33 ,$113.33 
Alabama,2014,$115.00 ,$115.00 ,$115.00 ,$128.00 ,$128.00 ,$110.00 
Alabama,2015,$121.67 ,$121.67 ,$120.00 ,$133.33 ,$133.33 ,$118.33 
Alabama,2016,$128.33 ,$128.33 ,$125.00 ,$138.67 ,$138.67 ,$126.67 
Alabama,2017,$135.00 ,$135.00 ,$130.00 ,$144.00 ,$144.00 ,$135.00 
Alabama,2018,$141.67 ,$141.67 ,$135.00 ,$149.33 ,$149.33 ,$143.33 
Alabama,2014,$95.00 ,$95.00 ,$95.00 ,$123.00 ,$123.00 ,$115.00 
Alabama,2015,$96.67 ,$96.67 ,$96.67 ,$123.67 ,$123.67 ,$116.67 
Alabama,2016,$98.33 ,$98.33 ,$98.33 ,$124.33 ,$124.33 ,$118.33 
Alabama,2017,$100.00 ,$100.00 ,$100.00 ,$125.00 ,$125.00 ,$120.00 
Alabama,2018,$101.67 ,$101.67 ,$101.67 ,$125.67 ,$125.67 ,$121.67 
Alabama,2014,$121.00 ,$121.00 ,$110.00 ,$152.00 ,$152.00 ,$135.00 
Alabama,2015,$122.33 ,$122.33 ,$115.00 ,$165.67 ,$165.67 ,$147.33 
Alabama,2016,$123.67 ,$123.67 ,$120.00 ,$179.33 ,$179.33 ,$159.67 
Alabama,2017,$125.00 ,$125.00 ,$125.00 ,$193.00 ,$193.00 ,$172.00 
Alabama,2018,$126.33 ,$130.00 ,$130.00 ,$206.67 ,$206.67 ,$184.33 
Alabama,2014,$122.00 ,$122.00 ,$120.00 ,$127.00 ,$127.00 ,$120.00 
Alabama,2015,$123.00 ,$123.00 ,$121.67 ,$131.33 ,$131.33 ,$123.33 
Alabama,2016,$124.00 ,$124.00 ,$123.33 ,$135.67 ,$135.67 ,$126.67 
Alabama,2017,$125.00 ,$125.00 ,$125.00 ,$140.00 ,$140.00 ,$130.00 
Alabama,2018,$126.00 ,$126.67 ,$126.67 ,$144.33 ,$144.33 ,$133.33 
Alabama,2014,$125.00 ,$125.00 ,$125.00 ,$127.00 ,$127.00 ,$115.00 
Alabama,2015,$125.00 ,$125.00 ,$124.67 ,$131.33 ,$131.33 ,$116.67 
Alabama,2016,$125.00 ,$125.00 ,$124.33 ,$135.67 ,$135.67 ,$118.33 
Alabama,2017,$125.00 ,$125.00 ,$124.00 ,$140.00 ,$140.00 ,$120.00 
Alabama,2018,$125.00 ,$125.00 ,$123.67 ,$144.33 ,$144.33 ,$121.67 
Alabama,2014,$128.00 ,$128.00 ,$125.00 ,$142.00 ,$142.00 ,$130.00 
Alabama,2015,$130.33 ,$130.33 ,$128.00 ,$147.00 ,$147.00 ,$133.33 
Alabama,2016,$132.67 ,$132.67 ,$131.00 ,$152.00 ,$152.00 ,$136.67 
Alabama,2017,$135.00 ,$135.00 ,$134.00 ,$157.00 ,$157.00 ,$140.00 
Alabama,2018,$137.33 ,$137.33 ,$137.00 ,$162.00 ,$162.00 ,$143.33 
Alaska,2014,$184.62 ,$170.19 ,$161.54 ,$237.00 ,$198.92 ,$198.12 
Alaska,2015,$184.62 ,$173.08 ,$161.54 ,$235.38 ,$208.85 ,$203.08 
Alaska,2016,$184.62 ,$175.96 ,$161.54 ,$233.77 ,$218.77 ,$208.04 
Alaska,2017,$184.62 ,$178.85 ,$161.54 ,$232.15 ,$228.69 ,$213.00 
Alaska,2018,$184.62 ,$181.73 ,$161.54 ,$239.19 ,$238.62 ,$217.96 
Alaska,2015,$201.69 ,$194.31 ,$169.85 ,$270.00 ,$225.23 ,$192.69 
Alaska,2015,$207.69 ,$173.08 ,$207.69 ,$246.92 ,$263.31 ,$208.15 
Alaska,2015,$185.08 ,$143.08 ,$145.38 ,$196.15 ,$184.62 ,$160.38 
Alaska,2015,$182.54 ,$164.54 ,$140.08 ,$258.69 ,$251.08 ,$206.77 
Alaska,2015,$185.08 ,$143.08 ,$145.38 ,$196.15 ,$184.62 ,$160.38 
Alaska,2015,$159.69 ,$143.08 ,$143.08 ,$170.31 ,$154.62 ,$144.23 
Alaska,2015,$182.54 ,$164.54 ,$140.08 ,$258.69 ,$251.08 ,$206.77 
Alaska,2015,$168.46 ,$150.84 ,$131.54 ,$171.92 ,$164.60 ,$146.54 
Alaska,2015,$185.08 ,$143.08 ,$145.38 ,$196.15 ,$184.62 ,$160.38 
Alaska,2015,$182.54 ,$164.54 ,$140.08 ,$258.69 ,$251.08 ,$206.77 
Arizona,2014,$125.00 ,$125.00 ,$125.00 ,$190.00 ,$172.00 ,$158.10 
Arizona,2015,$129.06 ,$127.81 ,$127.50 ,$191.25 ,$176.50 ,$162.33 
Arizona,2016,$133.13 ,$130.63 ,$130.00 ,$192.50 ,$181.00 ,$166.55 
Arizona,2017,$137.19 ,$133.44 ,$132.50 ,$193.75 ,$185.50 ,$170.78 
Arizona,2018,$141.25 ,$136.25 ,$135.00 ,$195.00 ,$190.00 ,$175.00 
Arizona,2014,$130.00 ,$129.30 ,$128.35 ,$170.00 ,$157.00 ,$148.85 
Arizona,2015,$129.48 ,$129.48 ,$129.39 ,$175.31 ,$160.38 ,$151.39 
Arizona,2016,$129.65 ,$129.65 ,$130.43 ,$180.63 ,$163.75 ,$153.93 
Arizona,2017,$129.83 ,$129.83 ,$131.46 ,$185.94 ,$167.13 ,$156.46 
Arizona,2018,$130.00 ,$130.00 ,$132.50 ,$191.25 ,$170.50 ,$159.00 
Arizona,2014,$125.00 ,$125.00 ,$125.00 ,$190.00 ,$172.00 ,$158.10 
Arizona,2015,$129.06 ,$127.81 ,$127.50 ,$191.25 ,$176.50 ,$162.33 
Arizona,2016,$133.13 ,$130.63 ,$130.00 ,$192.50 ,$181.00 ,$166.55 
Arizona,2017,$137.19 ,$133.44 ,$132.50 ,$193.75 ,$185.50 ,$170.78 
Arizona,2018,$141.25 ,$136.25 ,$135.00 ,$195.00 ,$190.00 ,$175.00 
Arizona,2014,$150.00 ,$140.00 ,$125.00 ,$214.00 ,$214.00 ,$191.85 
Arizona,2015,$156.25 ,$145.63 ,$130.00 ,$204.25 ,$204.25 ,$184.89 
Arizona,2016,$162.50 ,$151.25 ,$135.00 ,$195.00 ,$194.50 ,$177.93 
Arizona,2017,$168.75 ,$156.88 ,$140.00 ,$190.00 ,$184.75 ,$170.96 
Arizona,2018,$175.00 ,$162.50 ,$145.00 ,$185.00 ,$175.00 ,$164.00 
Arizona,2014,$130.00 ,$129.30 ,$128.35 ,$170.00 ,$157.00 ,$148.85 
Arizona,2015,$129.48 ,$129.48 ,$129.39 ,$175.31 ,$160.38 ,$151.39 
Arizona,2016,$129.65 ,$129.65 ,$130.43 ,$180.63 ,$163.75 ,$153.93 
Arizona,2017,$129.83 ,$129.83 ,$131.46 ,$185.94 ,$167.13 ,$156.46 
Arizona,2018,$130.00 ,$130.00 ,$132.50 ,$191.25 ,$170.50 ,$159.00 
Arizona,2014,$130.00 ,$129.30 ,$128.35 ,$170.00 ,$157.00 ,$148.85 
Arizona,2015,$129.48 ,$129.48 ,$129.39 ,$175.31 ,$160.38 ,$151.39 
Arizona,2016,$129.65 ,$129.65 ,$130.43 ,$180.63 ,$163.75 ,$153.93 
Arizona,2017,$129.83 ,$129.83 ,$131.46 ,$185.94 ,$167.13 ,$156.46 
Arizona,2018,$130.00 ,$130.00 ,$132.50 ,$191.25 ,$170.50 ,$159.00 
Arizona,2014,$110.00 ,$105.00 ,$100.00 ,$140.00 ,$125.00 ,$125.00 
Arizona,2015,$107.50 ,$103.75 ,$100.00 ,$147.50 ,$131.25 ,$128.75 
Arizona,2016,$105.00 ,$102.50 ,$100.00 ,$155.00 ,$137.50 ,$132.50 
Arizona,2017,$102.50 ,$101.25 ,$100.00 ,$162.50 ,$143.75 ,$136.25 
Arizona,2018,$100.00 ,$100.00 ,$100.00 ,$170.00 ,$150.00 ,$140.00 
Arizona,2014,$125.00 ,$125.00 ,$125.00 ,$249.00 ,$232.10 ,$204.00 
Arizona,2015,$130.63 ,$125.00 ,$125.00 ,$249.50 ,$231.76 ,$204.00 
Arizona,2016,$136.25 ,$125.00 ,$125.00 ,$250.00 ,$231.43 ,$204.00 
Arizona,2017,$141.88 ,$125.00 ,$125.00 ,$250.50 ,$231.09 ,$204.00 
Arizona,2018,$147.50 ,$125.00 ,$125.00 ,$251.00 ,$230.75 ,$204.00 
Arizona,2014,$110.00 ,$105.00 ,$100.00 ,$140.00 ,$125.00 ,$125.00 
Arizona,2015,$107.50 ,$103.75 ,$100.00 ,$147.50 ,$131.25 ,$128.75 
Arizona,2016,$105.00 ,$102.50 ,$100.00 ,$155.00 ,$137.50 ,$132.50 
Arizona,2017,$102.50 ,$101.25 ,$100.00 ,$162.50 ,$143.75 ,$136.25 
Arizona,2018,$100.00 ,$100.00 ,$100.00 ,$170.00 ,$150.00 ,$140.00 
Arizona,2014,$125.00 ,$125.00 ,$125.00 ,$190.00 ,$172.00 ,$158.10 
Arizona,2015,$129.06 ,$127.81 ,$127.50 ,$191.25 ,$176.50 ,$162.33 
Arizona,2016,$133.13 ,$130.63 ,$130.00 ,$192.50 ,$181.00 ,$166.55 
Arizona,2017,$137.19 ,$133.44 ,$132.50 ,$193.75 ,$185.50 ,$170.78 
Arizona,2018,$141.25 ,$136.25 ,$135.00 ,$195.00 ,$190.00 ,$175.00 
Arizona,2014,$125.00 ,$125.00 ,$125.00 ,$227.00 ,$200.00 ,$183.70 
Arizona,2015,$125.00 ,$125.00 ,$125.00 ,$224.04 ,$197.81 ,$181.53 
Arizona,2016,$125.00 ,$125.00 ,$125.00 ,$221.08 ,$195.63 ,$179.35 
Arizona,2017,$125.00 ,$125.00 ,$125.00 ,$218.11 ,$193.44 ,$177.18 
Arizona,2018,$125.00 ,$125.00 ,$125.00 ,$215.15 ,$191.25 ,$175.00 
Arizona,2014,$150.00 ,$140.00 ,$125.00 ,$214.00 ,$214.00 ,$191.85 
Arizona,2015,$156.25 ,$145.63 ,$130.00 ,$204.25 ,$204.25 ,$184.89 
Arizona,2016,$162.50 ,$151.25 ,$135.00 ,$195.00 ,$194.50 ,$177.93 
Arizona,2017,$168.75 ,$156.88 ,$140.00 ,$190.00 ,$184.75 ,$170.96 
Arizona,2018,$175.00 ,$162.50 ,$145.00 ,$185.00 ,$175.00 ,$164.00 
Arizona,2014,$130.00 ,$129.30 ,$128.35 ,$170.00 ,$157.00 ,$148.85 
Arizona,2015,$129.48 ,$129.48 ,$129.39 ,$175.31 ,$160.38 ,$151.39 
Arizona,2016,$129.65 ,$129.65 ,$130.43 ,$180.63 ,$163.75 ,$153.93 
Arizona,2017,$129.83 ,$129.83 ,$131.46 ,$185.94 ,$167.13 ,$156.46 
Arizona,2018,$130.00 ,$130.00 ,$132.50 ,$191.25 ,$170.50 ,$159.00 
Arizona,2014,$125.00 ,$125.00 ,$125.00 ,$190.00 ,$171.50 ,$158.10 
Arizona,2015,$129.06 ,$127.81 ,$127.50 ,$191.25 ,$176.13 ,$162.33 
Arizona,2016,$133.13 ,$130.63 ,$130.00 ,$192.50 ,$180.75 ,$166.55 
Arizona,2017,$137.19 ,$133.44 ,$132.50 ,$193.75 ,$185.38 ,$170.78 
Arizona,2018,$141.25 ,$136.25 ,$135.00 ,$195.00 ,$190.00 ,$175.00 
Arizona,2014,$110.00 ,$105.00 ,$100.00 ,$140.00 ,$125.00 ,$125.00 
Arizona,2015,$107.50 ,$103.75 ,$100.00 ,$147.50 ,$131.25 ,$128.75 
Arizona,2016,$105.00 ,$102.50 ,$100.00 ,$155.00 ,$137.50 ,$132.50 
Arizona,2017,$102.50 ,$101.25 ,$100.00 ,$162.50 ,$143.75 ,$136.25 
Arizona,2018,$100.00 ,$100.00 ,$100.00 ,$170.00 ,$150.00 ,$140.00 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$125.00 ,$98.68 ,$98.61 ,$135.00 ,$125.00 ,$112.50 
Arkansas,2015,$125.00 ,$100.00 ,$100.00 ,$142.00 ,$132.00 ,$120.00 
Arkansas,2016,$125.00 ,$106.25 ,$106.25 ,$149.00 ,$139.00 ,$127.50 
Arkansas,2017,$125.00 ,$112.50 ,$112.50 ,$156.00 ,$146.00 ,$135.00 
Arkansas,2018,$125.00 ,$118.75 ,$118.75 ,$163.00 ,$153.00 ,$142.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$125.00 ,$98.68 ,$98.61 ,$135.00 ,$125.00 ,$112.50 
Arkansas,2015,$125.00 ,$100.00 ,$100.00 ,$142.00 ,$132.00 ,$120.00 
Arkansas,2016,$125.00 ,$106.25 ,$106.25 ,$149.00 ,$139.00 ,$127.50 
Arkansas,2017,$125.00 ,$112.50 ,$112.50 ,$156.00 ,$146.00 ,$135.00 
Arkansas,2018,$125.00 ,$118.75 ,$118.75 ,$163.00 ,$153.00 ,$142.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$125.00 ,$98.68 ,$98.61 ,$135.00 ,$125.00 ,$112.50 
Arkansas,2015,$125.00 ,$100.00 ,$100.00 ,$142.00 ,$132.00 ,$120.00 
Arkansas,2016,$125.00 ,$106.25 ,$106.25 ,$149.00 ,$139.00 ,$127.50 
Arkansas,2017,$125.00 ,$112.50 ,$112.50 ,$156.00 ,$146.00 ,$135.00 
Arkansas,2018,$125.00 ,$118.75 ,$118.75 ,$163.00 ,$153.00 ,$142.50 
Arkansas,2014,$125.00 ,$98.68 ,$98.61 ,$135.00 ,$125.00 ,$112.50 
Arkansas,2015,$125.00 ,$100.00 ,$100.00 ,$142.00 ,$132.00 ,$120.00 
Arkansas,2016,$125.00 ,$106.25 ,$106.25 ,$149.00 ,$139.00 ,$127.50 
Arkansas,2017,$125.00 ,$112.50 ,$112.50 ,$156.00 ,$146.00 ,$135.00 
Arkansas,2018,$125.00 ,$118.75 ,$118.75 ,$163.00 ,$153.00 ,$142.50 
Arkansas,2014,$125.00 ,$98.68 ,$98.61 ,$135.00 ,$125.00 ,$112.50 
Arkansas,2015,$125.00 ,$100.00 ,$100.00 ,$142.00 ,$132.00 ,$120.00 
Arkansas,2016,$125.00 ,$106.25 ,$106.25 ,$149.00 ,$139.00 ,$127.50 
Arkansas,2017,$125.00 ,$112.50 ,$112.50 ,$156.00 ,$146.00 ,$135.00 
Arkansas,2018,$125.00 ,$118.75 ,$118.75 ,$163.00 ,$153.00 ,$142.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$125.00 ,$98.68 ,$98.61 ,$135.00 ,$125.00 ,$112.50 
Arkansas,2015,$125.00 ,$100.00 ,$100.00 ,$142.00 ,$132.00 ,$120.00 
Arkansas,2016,$125.00 ,$106.25 ,$106.25 ,$149.00 ,$139.00 ,$127.50 
Arkansas,2017,$125.00 ,$112.50 ,$112.50 ,$156.00 ,$146.00 ,$135.00 
Arkansas,2018,$125.00 ,$118.75 ,$118.75 ,$163.00 ,$153.00 ,$142.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
Arkansas,2018,$107.50 ,$97.50 ,$97.50 ,$116.25 ,$111.25 ,$102.50 
Arkansas,2014,$125.00 ,$98.68 ,$98.61 ,$135.00 ,$125.00 ,$112.50 
Arkansas,2015,$125.00 ,$100.00 ,$100.00 ,$142.00 ,$132.00 ,$120.00 
Arkansas,2016,$125.00 ,$106.25 ,$106.25 ,$149.00 ,$139.00 ,$127.50 
Arkansas,2017,$125.00 ,$112.50 ,$112.50 ,$156.00 ,$146.00 ,$135.00 
Arkansas,2018,$125.00 ,$118.75 ,$118.75 ,$163.00 ,$153.00 ,$142.50 
Arkansas,2014,$125.00 ,$98.68 ,$98.61 ,$135.00 ,$125.00 ,$112.50 
Arkansas,2015,$125.00 ,$100.00 ,$100.00 ,$142.00 ,$132.00 ,$120.00 
Arkansas,2016,$125.00 ,$106.25 ,$106.25 ,$149.00 ,$139.00 ,$127.50 
Arkansas,2017,$125.00 ,$112.50 ,$112.50 ,$156.00 ,$146.00 ,$135.00 
Arkansas,2018,$125.00 ,$118.75 ,$118.75 ,$163.00 ,$153.00 ,$142.50 
Arkansas,2014,$97.50 ,$87.50 ,$87.50 ,$101.25 ,$96.25 ,$92.50 
Arkansas,2015,$100.00 ,$90.00 ,$90.00 ,$105.00 ,$100.00 ,$95.00 
Arkansas,2016,$102.50 ,$92.50 ,$92.50 ,$108.75 ,$103.75 ,$97.50 
Arkansas,2017,$105.00 ,$95.00 ,$95.00 ,$112.50 ,$107.50 ,$100.00 
